"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","96"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","0","156","2","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Pickup/M_Pickup_Under.M_Pickup_Under","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Pickup/M_Pickup_Interior.M_Pickup_Interior","0","0","83","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Pickup/M_Pickup_Body.M_Pickup_Body","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Masters/M_Glass.M_Glass","0","0","148","2","0.000000","0","0"
"/Game/Vehicle/Sedan/Materials/M_Vehicle_Sedan.M_Vehicle_Sedan","0","0","78","2","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Interior.M_BoxTruck_Interior","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Chassis.M_BoxTruck_Chassis","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Box.M_BoxTruck_Box","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/BoxTruck/M_BoxTruck_Body.M_BoxTruck_Body","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SportsCar/M_SportsCar_Under.M_SportsCar_Under","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SportsCar/M_SportsCar_Interior.M_SportsCar_Interior","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SportsCar/M_SportsCar_Body.M_SportsCar_Body","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SUV/M_SUV_Under.M_SUV_Under","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SUV/M_SUV_Interior.M_SUV_Interior","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/SUV/M_SUV_Body.M_SUV_Body","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Hatchback/M_Hatchback_Under.M_Hatchback_Under","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Hatchback/M_Hatchback_Interior.M_Hatchback_Interior","0","0","33","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Hatchback/M_Hatchback_Body.M_Hatchback_Body","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/Jean.Jean","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/Chemise.Chemise","0","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Vehicle/Meshes/BaseMaterial.BaseMaterial","0","0","33","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/VehicleAdv/Materials/Landscape.Landscape","0","0","67","2","0.000000","0","0"
"/Game/VehicleAdv/Materials/MasterGrid.MasterGrid","0","0","21","1","0.000000","0","0"
"/Game/VehicleAdv/Materials/MasterSolidColor.MasterSolidColor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","112","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","211","3","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","63","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","2"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","2"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","16","1","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_spline_material.master_spline_material","0","0","1848","8","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_leaves.master_leaves","0","0","294","3","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_rocks_small.master_rocks_small","0","0","189","3","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_rock_world_material.master_rock_world_material","0","0","924","6","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_foliage.master_foliage","0","0","392","4","0.000000","0","98"
"/Game/Materials/MTL_Landscape.MTL_Landscape","0","0","96","4","0.000000","0","0"
"/Game/Materials/M_Water_01.M_Water_01","0","0","12","1","0.000000","0","0"
"/Game/Import/Developers/Petitpepe/asphalt_fine_sjfnch0a/Thumbs/1k/sjfnch0a_1K_Albedo_Mat.sjfnch0a_1K_Albedo_Mat","0","0","24","1","0.000000","0","0"
"/Game/ThirdPersonBP/Conveyor_M.Conveyor_M","0","0","21","1","0.000000","0","0"
"/Game/ThirdPersonBP/Base_M.Base_M","0","0","21","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterialFakeLight.DebugMeshMaterialFakeLight","0","0","18","1","0.000000","0","0"
"/Game/Geometry/Material.Material","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/yeux.yeux","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/peau.peau","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/Material.Material","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/lunette.lunette","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/peau_001.peau_001","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/Chaussure.Chaussure","0","0","12","1","0.000000","0","0"
"/Game/Blueprints/GARIPOP/MESH_3D/bouton.bouton","0","0","12","1","0.000000","0","0"
"/Game/bareer/source/Weel.Weel","0","0","12","1","0.000000","0","0"
"/Game/bareer/source/House_03.House_03","0","0","12","1","0.000000","0","0"
"/Game/bareer/source/House_02.House_02","0","0","12","1","0.000000","0","0"
"/Game/bareer/textures/Weel_Base_Color_Mat.Weel_Base_Color_Mat","0","0","12","1","0.000000","0","0"
"/Game/bareer/textures/House_03_Base_Color_Mat.House_03_Base_Color_Mat","0","0","12","1","0.000000","0","0"
"/Game/bareer/textures/House_02_Base_Color_Mat.House_02_Base_Color_Mat","0","0","24","1","0.000000","0","0"
"/Game/Julien/Lava.Lava","0","0","21","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Masters/M_Floor.M_Floor","0","0","21","1","0.000000","0","0"
"/Game/VehicleVarietyPack/Materials/Masters/M_Blank.M_Blank","0","0","21","1","0.000000","0","0"
"/Game/VehicleAdv/Materials/Fixed_Template_Master.Fixed_Template_Master","0","0","33","1","0.000000","0","0"
"/Game/VehicleAdv/ArenaMesh/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_Water_M_Mat.T_Water_M_Mat","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","49","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_river_flow.master_river_flow","0","0","344","2","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_terrain_material.master_terrain_material","0","0","150","2","0.000000","0","0"
"/Game/ProceduralNaturePack/Materials/master_terrain_blend.master_terrain_blend","0","0","150","2","0.000000","0","0"
"/Game/MSPresets/MS_DefaultMaterial/MS_DefaultMaterial.MS_DefaultMaterial","0","0","36","1","0.000000","0","0"
"/Game/MSPresets/Foliage_Material_00/Foliage_Material.Foliage_Material","0","0","72","1","0.000000","0","0"
"/Game/MSPresets/FoliageWind_Material/MA_GroundFoliage.MA_GroundFoliage","0","0","72","1","0.000000","0","0"
"/Game/MSPresets/Decal_MasterMaterial/Decal_MasterMaterial.Decal_MasterMaterial","0","0","61","1","0.000000","0","61"
"/Game/Materials/M_FloorGrid_Master.M_FloorGrid_Master","0","0","21","1","0.000000","0","0"
"/Game/Materials/MTL_Landscape_2.MTL_Landscape_2","0","0","12","1","0.000000","0","0"
"/Game/Import/Effects/Materials/M_radial_ramp_vertex.M_radial_ramp_vertex","0","0","24","1","0.000000","0","0"
"/Game/Import/Developers/Petitpepe/Material.Material","0","0","24","1","0.000000","0","0"
"/Game/Import/1678540179965_Mat.1678540179965_Mat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/GreenMat.GreenMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/RedMat.RedMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/BlueMat.BlueMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/AlbinoMat.AlbinoMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/BlueMat.BlueMat","0","0","33","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/BlackMat.BlackMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheUsurper/AlbinoMat.AlbinoMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/RedMat.RedMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/GreenMat.GreenMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheTerrorBringer/AlbedoMat.AlbedoMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/RedMat.RedMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/PurpleMat.PurpleMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheSoulEater/BlueMat.BlueMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/RedMat.RedMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/GreenMat.GreenMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/DragonTheNightmare/DarkBlueMat.DarkBlueMat","0","0","24","1","0.000000","0","0"
"/Game/FourEvilDragonsPBR/Materials/StageSM.StageSM","0","0","21","1","0.000000","0","0"
"/Landmass/Landscape/Mats/Debug/Intersections.Intersections","0","0","10","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/M_SimpleBrush.M_SimpleBrush","0","0","2","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Width.LandmassBrush_Width","0","0","2","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Weightmap.LandmassBrush_Weightmap","0","0","2","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/CopyRT.CopyRT","0","0","8","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField_RG8.CacheDistanceField_RG8","0","0","8","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Angle.LandmassBrush_Angle","0","0","2","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/Debug/DebugDrawing_CustomBrush.DebugDrawing_CustomBrush","0","0","8","1","0.000000","0","0"
"/Landmass/PreviewContent/Water/Mats/M_Simple_River_01.M_Simple_River_01","0","0","24","1","0.000000","0","0"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","0","0","8","1","0.000000","0","0"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","0","0","8","1","0.000000","0","0"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","0","0","8","1","0.000000","0","0"
"/Game/bareer/textures/House_01_Base_Color_Mat.House_01_Base_Color_Mat","0","0","12","1","0.000000","0","0"
"/Game/bareer/source/House_01.House_01","0","0","12","1","0.000000","0","0"
"/Game/02_-_Default.02_-_Default","0","0","21","1","0.000000","0","0"
"/Game/01_-_Default_Slot__1.01_-_Default_Slot__1","0","0","21","1","0.000000","0","0"
